Name,Song_Number_X,Song_URL,Context,Meaning,Category,Confidence_Score
Charanapra,257,https://kaumaram.com/thiru/nnt0257_u.html,ccha rikkumik     kacarappa Likkenap ...... poruLthEdisakalaththu motRaipat tayalpattu niRkunin     charaNapra siththisat ...... RuNarArOkuvadettu mattunet tuvarikka Naththinaik     kumuRakka lakkivik,poruLthEdisakalaththu motRaipat tayalpattu niRkunin     charaNapra siththisat,divine_epithet,0.30
Sivath,259,https://kaumaram.com/thiru/nnt0259_u.html,u adhirkkum (thiruththaNigai)kanaiththa dhirkkumip pongu kArkkadal ...... ondrinAlE     kaRuththaRa sivath thangi vAyththezhu ...... thingaLAlEthani karuppuviR kondu veezhththa ...... sarangaLAlE     ,ondrinAlE     kaRuththaRa sivath thangi vAyththezhu,secondary_divine_name,0.50
Sarangalale,259,https://kaumaram.com/thiru/nnt0259_u.html,red with anger burning like fire is another one (that haunts her);thani karuppuviR kondu veezhththa sarangaLAlE: the flowery arrows shot from the bow of sugarcane by Manmathan (Love God) are another b,red with anger burning like fire is another one (that haunts her);thani karuppuviR kondu veezhththa ...,divine_epithet,0.40
Saravanap,261,https://kaumaram.com/thiru/nnt0261_u.html,thirup puthalvanaR ...... chunaimEvunthanimaNak kuvaLainith thamumalarth tharuseruth     thaNiyiniR saravaNap ...... perumALE.......... Meaning .........kiRi mozhik kirutharaip poRi vazhic cheRinjarai,chunaimEvunthanimaNak kuvaLainith thamumalarth tharuseruth     thaNiyiniR saravaNap,primary_divine_name,0.70
Sivasaranargal,270,https://kaumaram.com/thiru/nnt0270_u.html,aL pari silai          theRiththidak kazhu nari thina niNamisai ...... porum vElAsezhikkum uththama sivasaraNargaL thava     muni gaNaththavar madhumalar kodu paNi          thiruththaNip padhi maruviy,porum vElAsezhikkum uththama sivasaraNargaL thava     muni gaNaththavar madhumalar kodu paNi        ...,secondary_divine_name,0.50
Saranath,271,https://kaumaram.com/thiru/nnt0271_u.html,Naipat turuva veruvik     kalaikaL palapat ...... tanakAniRkuriya kumarik kapaya menanek     kupaya saraNath ...... thinilveezhAuzhaiyin makaLaith thazhuva mayalut     Ruruku murukap ...... perumALE..,tanakAniRkuriya kumarik kapaya menanek     kupaya saraNath,divine_epithet,0.30
Saranaththinil,271,https://kaumaram.com/thiru/nnt0271_u.html,"ing to that maiden, where many deers roam about, and declared that You sought refuge in VaLLi;upaya saraNaththinil veezhA uzhaiyin makaLaith thazhuva mayal utRu uruku(m) murukap perumALE.: then You fe","ing to that maiden, where many deers roam about, and declared that You sought refuge in VaLLi;upaya ...",divine_epithet,0.30
Sivalokam,277,https://kaumaram.com/thiru/nnt0277_u.html,"thudhith thudan vAzha aruLvELE: are blessed by You to live in Your company forever worshipping You!sivalOkam enappari vERu padhiyAna thiruththaNi mEvu: People love to deem this place, ThiruththaNigai,","sivalOkam enappari vERu padhiyAna thiruththaNi mEvu: People love to deem this place, ThiruththaNigai...",secondary_divine_name,0.60
Sivanvazhvethikiri,292,https://kaumaram.com/thiru/nnt0292_u.html,udai     yavani luraiyavan muthuthami zhudaiyava          nariyo dayanula kariyava nadanavil ...... sivanvAzhvEthikiri nisisarar thadamudi podipada     thiraika LeRikadal suvaRida kaLamisai          t,sivanvAzhvEthikiri nisisarar thadamudi podipada     thiraika LeRikadal suvaRida kaLamisai          t...,secondary_divine_name,0.50
Sivani,292,https://kaumaram.com/thiru/nnt0292_u.html,..... perukARAsikara kirineri padapadai porutharuL     thimira thinakara gurupara iLamayil          sivaNi varumoru thaNikaiyil nilaithikazh ...... perumALE.......... Meaning .........mukilum iraviyum,perukARAsikara kirineri padapadai porutharuL     thimira thinakara gurupara iLamayil          sivaNi...,secondary_divine_name,0.50
Sivaguru,307,https://kaumaram.com/thiru/nnt0307_u.html,aL kudiyEkeda amararkaL pathiyEpeRa     athiridum vadivElvidu ...... mathicUrAthalaiyaya naRiyAvoru sivaguru paranEyena     tharaNiyi ladiyAarkaNa ...... ninaivAkAsakalamu muthalAkiya aRupathi nilaimE,mathicUrAthalaiyaya naRiyAvoru sivaguru paranEyena     tharaNiyi ladiyAarkaNa,secondary_divine_name,0.50
Sivanumvan,310,https://kaumaram.com/thiru/nnt0310_u.html,thiraLvEthamsekathalam suththap paththiyar siththam     seyalozhin thatRup petRavar matRum          sivanumvan thikkak kacchiyil niRkum ...... perumALE.......... Meaning .........kanaka thampaththaic ,thiraLvEthamsekathalam suththap paththiyar siththam     seyalozhin thatRup petRavar matRum          ...,secondary_divine_name,0.50
Sivanum,310,https://kaumaram.com/thiru/nnt0310_u.html,"the whole lot of VEdAs,sekathalam suththap paththiyar siththam seyal ozhinthu atRup petRavar matRum sivanum vanthikkak kacchiyil niRkum perumALE.: the people of this world, the devotees who have purit","the whole lot of VEdAs,sekathalam suththap paththiyar siththam seyal ozhinthu atRup petRavar matRum ...",secondary_divine_name,0.50
Sivayanama,311,https://kaumaram.com/thiru/nnt0311_u.html,"Him every day, with utmost concentration, chanting the manthrA of eight sacred letters (Om Aam Aum SivAyanama); You are the great Master of that SivA who prostrates at Your hallowed feet, Oh Lord!thod","Him every day, with utmost concentration, chanting the manthrA of eight sacred letters (Om Aam Aum S...",secondary_divine_name,0.70
Chandra,315,https://kaumaram.com/thiru/nnt0315_u.html,": She is Omniscient; She is Tripura (presiding over the ChakrA containing the three subdivisions of Chandra KaNdam, Surya KaNdam and Agni KaNdam), holding a pretty parrot in Her Hand;sem pattuk kattun",: She is Omniscient; She is Tripura (presiding over the ChakrA containing the three subdivisions of ...,divine_epithet,0.30
Charaniyam,315,https://kaumaram.com/thiru/nnt0315_u.html,iRavunin drokkath thokku maNakkum: and many other things make His Head fragrant with a Divine aroma;charaNiyam padhmak kaikkodi: the same aroma is experienced from Her feet (as Lord SivA prostrates wi,iRavunin drokkath thokku maNakkum: and many other things make His Head fragrant with a Divine aroma;...,divine_epithet,0.50
Saravanan,317,https://kaumaram.com/thiru/nnt0317_u.html,;saravaNan kacchi poRpan enap pin paraviyum: they worshipped You praising Your name in many ways as SaravaNan and the handsome Lord of KAnchipuram!siththaththukku varath thoNdu adaivEnO: In order that,;saravaNan kacchi poRpan enap pin paraviyum: they worshipped You praising Your name in many ways as ...,primary_divine_name,0.90
Saranakan,320,https://kaumaram.com/thiru/nnt0320_u.html,kaiyOdaththakaiyathaN daippoR cithravi cithram     tharusathan gaikkoth thoththumu zhakkum          saraNakan jaththiR poRkazhal kattum ...... perumALE.......... Meaning .........puraipadum cetRak kut,kaiyOdaththakaiyathaN daippoR cithravi cithram     tharusathan gaikkoth thoththumu zhakkum          ...,divine_epithet,0.30
Sivamaya,321,https://kaumaram.com/thiru/nnt0321_u.html,pakarvathi nicchat Rukanthu thanthida ...... vanthidAyOsilaiyume nappoR cilampai munkodu     sivamaya matRuth thidamku lainthavar          thiaipura maththaic cudunthi nanthiri ...... thiNkaiyALithiru,vanthidAyOsilaiyume nappoR cilampai munkodu     sivamaya matRuth thidamku lainthavar          thiaip...,secondary_divine_name,0.50
Saranamum,322,https://kaumaram.com/thiru/nnt0322_u.html,.. vanjiyOduthamaniya muththuc chathangai kiNkiNi     thazhuviya chekkac chivantha pangaya          saraNamum vaiththup perumpra panthamvi ...... LampukALappulavane naththath thuvantha rantheri     th,vanjiyOduthamaniya muththuc chathangai kiNkiNi     thazhuviya chekkac chivantha pangaya          sar...,divine_epithet,0.30
Sivaganas,325,https://kaumaram.com/thiru/nnt0325_u.html,"aik kaNaththukkup piracchiththa: to River Gangai, gushing from His matted hair, and to the group of SivagaNAs (devils) who have a large trunk and a huge pot-belly like VinAyagA, You are very well know","aik kaNaththukkup piracchiththa: to River Gangai, gushing from His matted hair, and to the group of ...",secondary_divine_name,0.50
Sivaumaiyal,338,https://kaumaram.com/thiru/nnt0338_u.html,on His chest made by the sharp nipple of the hallowed bosom of Goddess PArvathi; seeking that Lord SivAumaiyAL sErnthu aruL aRam uRu see(r) kAnjiyil uRaivOnE: through a penance performed in Kanchipura,on His chest made by the sharp nipple of the hallowed bosom of Goddess PArvathi; seeking that Lord S...,secondary_divine_name,0.70
Sivanuru,340,https://kaumaram.com/thiru/nnt0340_u.html,iya ...... ruRavAmOthilathamu kappoR kAnthi mAthumai     yenaiyaruL vaiththit tANda nAyaki          sivanuru vaththiR chErntha pArvathi ...... sivakAmithiripuva naththaik kANda nAdaki     kumarisu kat,ruRavAmOthilathamu kappoR kAnthi mAthumai     yenaiyaruL vaiththit tANda nAyaki          sivanuru va...,secondary_divine_name,0.50
Sivakamithiripuva,340,https://kaumaram.com/thiru/nnt0340_u.html,mAthumai     yenaiyaruL vaiththit tANda nAyaki          sivanuru vaththiR chErntha pArvathi ...... sivakAmithiripuva naththaik kANda nAdaki     kumarisu kaththaip pUNda kAraNi          sivaisudar sath,sivakAmithiripuva naththaik kANda nAdaki     kumarisu kaththaip pUNda kAraNi          sivaisudar sat...,secondary_divine_name,0.50
Sivaisudar,340,https://kaumaram.com/thiru/nnt0340_u.html,rvathi ...... sivakAmithiripuva naththaik kANda nAdaki     kumarisu kaththaip pUNda kAraNi          sivaisudar saththic chAmpa vee-amai ...... yaruLbAlAalakaiyi raththath thOngi mUzhhkida     narikazh,sivakAmithiripuva naththaik kANda nAdaki     kumarisu kaththaip pUNda kAraNi          sivaisudar sat...,secondary_divine_name,0.50
Sivachariyar,351,https://kaumaram.com/thiru/nnt0351_u.html,"which is Your abode, Oh Great One! * In Kumarak kOttam section of KAnchipuram, the poet Kacchiyappa SivAchAriyAr used to lay down every night the palm-leaves containing his poems on Kandha PurANam - t","* In Kumarak kOttam section of KAnchipuram, the poet Kacchiyappa SivAchAriyAr used to lay down every...",secondary_divine_name,0.50
Saravanabhava,353,https://kaumaram.com/thiru/nnt0353_u.html,"a thushta nigraka: You belong to the texts that speak of the greatness of the immortal six letters (SARAVANABHAVA); You have six hallowed faces; You annihilate the evil ones, Oh Lord!thumpikaL sUzh av",a thushta nigraka: You belong to the texts that speak of the greatness of the immortal six letters (...,primary_divine_name,0.80
Sami,355,https://kaumaram.com/thiru/nnt0355_u.html,"ai sUzhkAvai: ThiruvAnaikkA, surrounded by fragrant flower gardens!anaiththulOkam ALvAru madhiththa sAmi yE: All the rulers of the world praise and worship You, Oh Lord!dhEvar perumALE.: You are the L","anaiththulOkam ALvAru madhiththa sAmi yE: All the rulers of the world praise and worship You, Oh Lor...",secondary_divine_name,0.50
Sivathya,358,https://kaumaram.com/thiru/nnt0358_u.html,iththAy punaRsE     laRappAy vayaRkeezha ...... marnthavELEthiraikkA virikkE karaikkA nakaththE     sivathyA namutROrsi ...... lanthinUlseythirukkA vaNaththE yiruppA rarutkUr     thiruchchA lakacchOth,marnthavELEthiraikkA virikkE karaikkA nakaththE     sivathyA namutROrsi,secondary_divine_name,0.50
Sivanyanamsala,359,https://kaumaram.com/thiru/nnt0359_u.html,kadandhadhu     bOdha aruva swarupam prapanchamum          Unu muyiru muzhudhum kalandhadhu ...... sivanyAnamsAla vudaiya thavarkaNdu koNdadhu     mUla niRaivu kuRaivindri nindradhu          jAthi kul,sivanyAnamsAla vudaiya thavarkaNdu koNdadhu     mUla niRaivu kuRaivindri nindradhu          jAthi ku...,secondary_divine_name,0.50
Sivanudan,365,https://kaumaram.com/thiru/nnt0365_u.html,"nd is the daughter of Mount HimavAn; She is KAmakshi, the presiding deity in KAnchipuram,kaLi mayil sivanudan vAzhntha mOkini: She is like the blissfully dancing peacock; She is the beautiful Consort ","nd is the daughter of Mount HimavAn; She is KAmakshi, the presiding deity in KAnchipuram,kaLi mayil ...",secondary_divine_name,0.70
Saranamu,368,https://kaumaram.com/thiru/nnt0368_u.html,umsalila lipiyana sananamu malamala     miniyu nadiyaro doruvazhi padairu          thamara paripura saraNamu mavunamu ...... maruLvAyEuruvu kariyathor kaNaikodu paNipathi     yiruku thaiyumudi thamani,umsalila lipiyana sananamu malamala     miniyu nadiyaro doruvazhi padairu          thamara paripura ...,divine_epithet,0.30
Charani,369,https://kaumaram.com/thiru/nnt0369_u.html,udhaya maraNamil poruLinai aruLuvadhu ...... orunALEtharuNa sathadhaLa parimaLa paripura     charaNi dhamaniya dhanudhari thiripura          dhahani gavuri bavathi bagavathi ...... bayiravi sUlijatila,orunALEtharuNa sathadhaLa parimaLa paripura     charaNi dhamaniya dhanudhari thiripura          dhah...,divine_epithet,0.30
Sivasuka,370,https://kaumaram.com/thiru/nnt0370_u.html,Rumvaraivi larivaiyar tharusuka salathiyi     lalaiyu menathuyi ranuthina neRitharu          mavuna sivasuka salathiyil muzhukuva ...... thorunALEmukilu mathiyamum raviyezhu puraviyu     nediya kulaim,Rumvaraivi larivaiyar tharusuka salathiyi     lalaiyu menathuyi ranuthina neRitharu          mavuna ...,secondary_divine_name,0.50
Charanamu,371,https://kaumaram.com/thiru/nnt0371_u.html,num vasamazhi yinumutha     laruNai nakarmisai karuNaiyo daruLiya          parama voruvasa namumiru charaNamu ...... maRavEnEkakana surapathi vazhipada ezhukiri     kadaka kiriyodu mithipada vadakula,num vasamazhi yinumutha     laruNai nakarmisai karuNaiyo daruLiya          parama voruvasa namumiru ...,divine_epithet,0.30
Saravanabava,374,https://kaumaram.com/thiru/nnt0374_u.html,"ed by the compassionate Goddess UmA DEvi, who carried out many virtuous acts in ThiruvaNNAmalai, Oh SaravaNabavA! You are the Lord of Indra, the leader of the celestials, Oh Great One! * Although Muru","ed by the compassionate Goddess UmA DEvi, who carried out many virtuous acts in ThiruvaNNAmalai, Oh ...",primary_divine_name,1.00
Saranmayil,375,https://kaumaram.com/thiru/nnt0375_u.html,asurar parikari yiratha mudaipada ...... vidumvElAakila puvanamo dadaiya voLipeRa     azhaku saraNmayil puRama tharuLiyo          raruNa kirikuRa makaLai maruviya ...... perumALE.......... Meaning ...,vidumvElAakila puvanamo dadaiya voLipeRa     azhaku saraNmayil puRama tharuLiyo          raruNa kiri...,divine_epithet,0.30
Sivathariya,376,https://kaumaram.com/thiru/nnt0376_u.html,"ththA: You are the Lord of the Celestials! You kiss the little girl, DEvayAnai, reared by the DEvAs.sivathariya soR pAvalark eLiyOnE: You are easily accessible to those poets who sing the glory of Siv",sivathariya soR pAvalark eLiyOnE: You are easily accessible to those poets who sing the glory of Siv...,secondary_divine_name,0.60
Sivanaimutha,380,https://kaumaram.com/thiru/nnt0380_u.html,iLamulaivi dAtha sithra ...... maNimArpAsezhumakuda nAka moyththa ozhukupunal vENi vaiththa     sivanaimutha lOthu viththa ...... gurunAthAthisaimukanmu rAri matRu mariyapala thEva rutRa     siRaiyada,maNimArpAsezhumakuda nAka moyththa ozhukupunal vENi vaiththa     sivanaimutha lOthu viththa,secondary_divine_name,0.50
Sivanai,380,https://kaumaram.com/thiru/nnt0380_u.html,"at VaLLi with Your hallowed chest, Oh Lord!sezhu makuda nAka(m) moyththa ozhuku punal vENi vaiththa sivanai muthal Othuviththa kuru nAthA: He holds on His matted hair a serpent with a gorgeous hood an",sezhu makuda nAka(m) moyththa ozhuku punal vENi vaiththa sivanai muthal Othuviththa kuru nAthA: He h...,secondary_divine_name,0.60
Sarangkam,385,https://kaumaram.com/thiru/nnt0385_u.html,"e, ThiruvaNNAmalai, Oh Great One! * Lord VishNu's five weapons are:conch shell, disc, mace, the bow-sArangkam and the sword - katkam. Thiru Arunagirinathar's Thiruppugazh - 385 urugum mAmezhugAga - th","* Lord VishNu's five weapons are:conch shell, disc, mace, the bow-sArangkam and the sword - katkam",divine_attribute,0.40
Sivanuk,396,https://kaumaram.com/thiru/nnt0396_u.html,adarkEthakai madalit RazhaisErvayal     aruNaith thiruveethiyi ...... luRaivOnEavanith thirumAthodu sivanuk kimaiyAvizhi     amarark karasAkiya ...... perumALE.......... Meaning .........idarukku idar,luRaivOnEavanith thirumAthodu sivanuk kimaiyAvizhi     amarark karasAkiya,secondary_divine_name,0.50
Sivanukku,396,https://kaumaram.com/thiru/nnt0396_u.html,"rrounded by paddy fields where leafy flowers of thAzhai grow bunched together!avanith thiru mAthodu sivanukku imaiyA vizhi amararkku arasAkiya perumALE.: The entire world, Lord SivA, UmAdEvi and the c",avanith thiru mAthodu sivanukku imaiyA vizhi amararkku arasAkiya perumALE,secondary_divine_name,0.60
Sivanidath,398,https://kaumaram.com/thiru/nnt0398_u.html,lamOka rathna salarA sikoNda          padiyai muzhuthumoru nodiyEma thiththu valamA kavanthu ...... sivanidath thamarsEyEpazhani misaiyilisai yisaiyEra kaththil thiruvA vinanku     diyinil piramapura ,sivanidath thamarsEyEpazhani misaiyilisai yisaiyEra kaththil thiruvA vinanku     diyinil piramapura ...,secondary_divine_name,0.50
Sivanidaththu,398,https://kaumaram.com/thiru/nnt0398_u.html,"ira(m) pirapala mOka rathna sala rAsi koNda padiyai muzhuthum oru nodiyE mathiththu valamAka vanthu sivanidaththu amar sEyE: The ocean was created by sakarAs, thereby obtaining the name SAkaram, that ",ira(m) pirapala mOka rathna sala rAsi koNda padiyai muzhuthum oru nodiyE mathiththu valamAka vanthu ...,secondary_divine_name,0.50
Sarangam,402,https://kaumaram.com/thiru/nnt0402_u.html,"was swallowed byabinava sArnga kaNdan marukOnE: Lord Vishnu, who holds in His hand the unique bow, SArangam; You are His nephew!karuNai mrukEnthra anparudan: Along with the compassionate sage, VyAkrap","was swallowed byabinava sArnga kaNdan marukOnE: Lord Vishnu, who holds in His hand the unique bow, S...",divine_epithet,0.40
Charanamayir,407,https://kaumaram.com/thiru/nnt0407_u.html,k kisaliyiNaik kalasamenak     kuvimulaisat RasaiyamaNik ...... kalanAdakkodiyidaipat tudainadaipoR charaNamayiR kemanamenak     kunakiporut paRipavaruk ...... kuRavAmOthimilaiyuduk kudanmurasup paRai,kalanAdakkodiyidaipat tudainadaipoR charaNamayiR kemanamenak     kunakiporut paRipavaruk,divine_epithet,0.30
Saravanaiyil,415,https://kaumaram.com/thiru/nnt0415_u.html,ruporuLai pOthath thEtRiya ...... aRivOnEazhakuseRi kuzhaliyarkaL vAnath thAttiyar     tharumamathu saravaNaiyil vAvith thEkkiye          aRusiRuva roruvudala mAkith thOtRiya ...... iLaiyOnEsurarulava,aRivOnEazhakuseRi kuzhaliyarkaL vAnath thAttiyar     tharumamathu saravaNaiyil vAvith thEkkiye      ...,primary_divine_name,0.70
Sivaveletherarunai,419,https://kaumaram.com/thiru/nnt0419_u.html,NaiveerAthEdimaiyor puththi meththi needuRani naiththa paththi     seeruRavu Laththe riththa ...... sivavELEthERaruNai yitRa riththa sENmukadi daththa darththa     thEvarsiRai vetti vitta ...... perum,sivavELEthERaruNai yitRa riththa sENmukadi daththa darththa     thEvarsiRai vetti vitta,secondary_divine_name,0.50
Sivamathudane,421,https://kaumaram.com/thiru/nnt0421_u.html,திருப்புகழ் - சிவமாதுடனே - Sri AruNagirinAthar's Thiruppugazh 421 sivamAthudanE thiruvaruNai - Songs of Praises and Glory of Lord Murugan - Experience the Magic of Muruga 'wikisou,திருப்புகழ் - சிவமாதுடனே - Sri AruNagirinAthar's Thiruppugazh 421 sivamAthudanE thiruvaruNai - Songs...,secondary_divine_name,0.70
Sivanyan,421,https://kaumaram.com/thiru/nnt0421_u.html,ase upgrade your browser Song 421 - sivamAthudanE (thiruvaNNAmalai)siva mAdhudanE anubOgamadhAy     sivanyAn amudhE ...... pasiyARithigazhvOd iruvOr orurUpamadhAy     thisai lOkam elAm ...... anubOgii,ase upgrade your browser Song 421 - sivamAthudanE (thiruvaNNAmalai)siva mAdhudanE anubOgamadhAy     ...,secondary_divine_name,0.50
Sivamsivanyan,421,https://kaumaram.com/thiru/nnt0421_u.html,". Meaning .........siva mAdhudanE anubOgamadhAy: One that experienced bliss with the Goddess called SivamsivanyAn amudhE pasiyARi: and drank the nectar of ""Knowledge of SivA"" to quench His hunger;thig",siva mAdhudanE anubOgamadhAy: One that experienced bliss with the Goddess called SivamsivanyAn amudh...,secondary_divine_name,0.60
Sivaiyal,421,https://kaumaram.com/thiru/nnt0421_u.html,"that it was so.iRaiyOn idamAy viLaiyAdugavE: In order that I too can play (like You), could You ask SivAiyal vEl udam mA aruLvAyE: to grant me a beautiful spear and a peacock?thava Lokam elAm muRaiyO ","iRaiyOn idamAy viLaiyAdugavE: In order that I too can play (like You), could You ask SivAiyal vEl ud...",secondary_divine_name,0.50
Sivasudar,425,https://kaumaram.com/thiru/nnt0425_u.html,"nging Lord Vishnu and BrahmA to find His Head and reach His Feet,adi thalai theriyAppadi niNa aruNa sivasudar: Lord SivA stood as a reddish Flame, with His Feet and Head beyond the ken (knowledge) of ","nging Lord Vishnu and BrahmA to find His Head and reach His Feet,adi thalai theriyAppadi niNa aruNa ...",secondary_divine_name,0.60
Saranathdhdhiri,425,https://kaumaram.com/thiru/nnt0425_u.html,"of Fire; You filled the two ears of that SivA with the preaching (of the PraNava ManthrA)!jaya jaya saraNAthdhdhiri enum adiyeRku: When I say, ""Victory to You! Victory to You! Oh the holy Feet of the ","jaya jaya saraNAthdhdhiri enum adiyeRku: When I say, ""Victory to You",divine_epithet,0.50
Charanadhdhiri,425,https://kaumaram.com/thiru/nnt0425_u.html,"sidering that blessing, I wish to concentrate on Your holy feet glowing like an effulgencesiva siva charaNAdhdhiri jaya jayena: and praise them, saying ""Lord SivA's hallowed feet! (they are in the sha","sidering that blessing, I wish to concentrate on Your holy feet glowing like an effulgencesiva siva ...",divine_epithet,0.60
Saranupura,427,https://kaumaram.com/thiru/nnt0427_u.html,dai yudaiyArana mAmpriyar mANpurimin ...... kodimAtharkuNamOdama LiyinAdinu mOngiya pUngamalanj     saraNUpura kuralOsaiyu mEnthidu mANdalaiyin          kodiyOdezhu tharithAmvadi vOngiya pAngaiyuman .,kodimAtharkuNamOdama LiyinAdinu mOngiya pUngamalanj     saraNUpura kuralOsaiyu mEnthidu mANdalaiyin ...,divine_epithet,0.30
Sivanarthammathalai,428,https://kaumaram.com/thiru/nnt0428_u.html,nEmalaiyai vaLaiththup paRanthu maruvu puraththaic civanthu     vaRithu nakaiththit tiruntha ...... sivanArthammathalai punaththiR pukunthu naravadi vutRuth thirinthu     maRama yilaiccut Rivantha ...,sivanArthammathalai punaththiR pukunthu naravadi vutRuth thirinthu     maRama yilaiccut Rivantha,secondary_divine_name,0.50
Sivagami,439,https://kaumaram.com/thiru/nnt0439_u.html,"he is the powerful Shakthi who gave birth to me; She is endowed with the throne of the lion; She is SivagAmi, concorporate on the left side of Lord SivA; and You are the child delivered by this Virtuo",he is the powerful Shakthi who gave birth to me; She is endowed with the throne of the lion; She is ...,secondary_divine_name,0.70
Sivanyana,441,https://kaumaram.com/thiru/nnt0441_u.html,uththuzhalgai     theLiyA enakkumini ...... mudiyAdhEsivamAr thiruppugazhai enu nAviniR pugazha     sivanyAna sidhdhi thanai ...... aruLvAyEtholaiyAdha baththiyuLa thirumAl kaLikka oru     sudar veesu,mudiyAdhEsivamAr thiruppugazhai enu nAviniR pugazha     sivanyAna sidhdhi thanai,secondary_divine_name,0.50
Sivamar,441,https://kaumaram.com/thiru/nnt0441_u.html,"lessly,theLiyA enakkumini mudiyAdhE: is just not possible for me any more as I lack clear intellect.sivamAr thiruppugazhai enu nAviniR pugazha: To make my tongue praise Your auspicious glory,sivanyAna","sivamAr thiruppugazhai enu nAviniR pugazha: To make my tongue praise Your auspicious glory,sivanyAna...",secondary_divine_name,0.50
Sivappa,444,https://kaumaram.com/thiru/nnt0444_u.html,L ...... kaLameethEsinthik kuruthika LaNdac chuvarakam     rampak kiriyodu pongip perukiye          sivappa athilkari matharththa puravikaL               siraththo dirathamu mithappa niNamodusemput ka,kaLameethEsinthik kuruthika LaNdac chuvarakam     rampak kiriyodu pongip perukiye          sivappa a...,secondary_divine_name,0.50
Sivakami,445,https://kaumaram.com/thiru/nnt0445_u.html,he blissful status of Your unique and beautiful peacock!kUda aranOdE nadamAdu ariya kALi aruL kUrum sivakAmi umai aruL pAlA: She is the unique Goddess KALi who dances along with Lord SivA; She is Siva,kUda aranOdE nadamAdu ariya kALi aruL kUrum sivakAmi umai aruL pAlA: She is the unique Goddess KALi ...,secondary_divine_name,0.70
Sivamana,445,https://kaumaram.com/thiru/nnt0445_u.html,"aming about hankering after them as if they are my only refuge; I have been an utter fool,nin njAna sivamAna patham aruLvAyE: nevertheless, kindly grant me Your hallowed feet, representing the Knowled","aming about hankering after them as if they are my only refuge; I have been an utter fool,nin njAna ...",secondary_divine_name,0.50
Sivacheer,446,https://kaumaram.com/thiru/nnt0446_u.html,"ukkuk kadaiyEn vandhut puga: In order that I, the basest person, be eligible to enter the domain of SivAcheer vaiththuk koLu: kindly accept me granting the requisite greatness!nyAnam po trirukkaLathth","ukkuk kadaiyEn vandhut puga: In order that I, the basest person, be eligible to enter the domain of ...",secondary_divine_name,0.50
Sivanarulu,451,https://kaumaram.com/thiru/nnt0451_u.html,E     paravu dharisanaiyai endreRk ...... aruLvAyEtheri thamizhai udhavu sangap ...... pulavOnE     sivanaruLu muruga sempoR ...... kazhalOnEkaruNai neRi puriyum anbark ...... eLiyOnE     kanakasabai ,pulavOnE     sivanaruLu muruga sempoR,secondary_divine_name,0.50
Sivavamu,452,https://kaumaram.com/thiru/nnt0452_u.html,ranE (chidhambaram)gukane gurupara nEyena nenjiR     pukazha aruLkodu nAvini linpak          kumuLi sivavamu thURuka vunthip ...... pasiyARikodiya iruvinai mUlamum vanjak     kalikaL piNiyivai vErodu ,ranE (chidhambaram)gukane gurupara nEyena nenjiR     pukazha aruLkodu nAvini linpak          kumuLi ...,secondary_divine_name,0.50
Saranmayi,452,https://kaumaram.com/thiru/nnt0452_u.html,...... thazhakAkappavaLa manathiru mEniyu danpoR     caraNa adiyava rArmana vampot          RaruNa saraNmayi lERiyu nampoR ...... kazhalthArAythakuda thakuthaku thAthaka thanthath     thikuda thikuthi,thazhakAkappavaLa manathiru mEniyu danpoR     caraNa adiyava rArmana vampot          RaruNa saraNmay...,divine_epithet,0.30
Sivappac,453,https://kaumaram.com/thiru/nnt0453_u.html,orlds were filled with dustvantha cUrar kaNdam atruk kudal enpu nekkuth thasanam kadiththuk kudilam sivappac che(n)neer kaN theRikkath thalai panthu adiththuk kaiyil ilangu vElAl: when You wielded the,orlds were filled with dustvantha cUrar kaNdam atruk kudal enpu nekkuth thasanam kadiththuk kudilam ...,secondary_divine_name,0.50
Sivanarthamchevikkucchem,458,https://kaumaram.com/thiru/nnt0458_u.html,puraththaicchoR     kayaththaicchen RuriththuththaR          chinaththakkan siraththaiththat ...... sivanArthamchevikkucchem porutkaRkap     pukatticchem paraththiRcheyth          thiruchchitRam palac,sivanArthamchevikkucchem porutkaRkap     pukatticchem paraththiRcheyth          thiruchchitRam palac...,secondary_divine_name,0.50
Sivanartham,458,https://kaumaram.com/thiru/nnt0458_u.html,thaiththittu ampuraththaic chol kayaththaic chenRu uriththuth than sinath thakkan siraththaith thaL sivanArtham: He destroyed the beautiful kingdom of Thiripuram; He fought with the famous elephant-de,thaiththittu ampuraththaic chol kayaththaic chenRu uriththuth than sinath thakkan siraththaith thaL ...,secondary_divine_name,0.50
Sivappacchan,461,https://kaumaram.com/thiru/nnt0461_u.html,N pazhuththukkaN                         davarkkukkaN puthaippacchen ...... RuzhalvEnOsinaththukkaN sivappacchan     golippaththiN kavattuccheng          kuvattaicchen RidiththuccheN               dar,RuzhalvEnOsinaththukkaN sivappacchan     golippaththiN kavattuccheng          kuvattaicchen Ridithth...,secondary_divine_name,0.50
Sivangkondum,464,https://kaumaram.com/thiru/nnt0464_u.html,hanthan thananthanthan      thadanthaNpan gayangkonjum ...... siRukUrAthavangkoNdunj cepangkoNdum   sivangkoNdum priyangkoNdum      thalanthunRam palanthangum ...... perumALE.......... Meaning .......,siRukUrAthavangkoNdunj cepangkoNdum   sivangkoNdum priyangkoNdum      thalanthunRam palanthangum,secondary_divine_name,0.50
