Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Sarilbaditya,10,0.8,Name/epithet requiring verification,divine_epithet,Sun. CHAPTER THREE HUNDRED SEVEN Greatness of Aparanarayal}a isvara said: 1-4. To the east of Sarilb...,Part 20,Page 319,8.0,Sa
Saritbhu,10,0.8,Name/epithet requiring verification,proper_noun,en performed by me formerly? What has been given as religious gift by me? What special worship of Sa...,Part 9,Page 373,8.0,Sa
Samans,10,0.8,Name/epithet requiring verification,divine_epithet,"the personified form of ~s. Obei- ~ance to thee, 0 Lord, who have penetrated the splendour of the Sa...",Part 20,Page 315,8.0,Sa
Salya,10,0.8,Name/epithet requiring verification,proper_noun,"e conclusion in the sacred scriptures. 1. Mbh, Adi 189.23-29 mention only a wrestling duel between S...",Part 2,Page 559,8.0,Sa
Sabda,10,0.8,Name/epithet requiring verification,divine_epithet,m of very splendid perfect knowledge devoid of impurities. Obeisance to you having the appellation S...,Part 5,Page 116,8.0,Sa
Sabaras,10,0.8,Name/epithet requiring verification,divine_epithet,Sabara Dipaka. 2 29-30. It is on the western side of the Lord and is encircled by the abodes of Saba...,Part 5,Page 42,8.0,Sa
Saturdays,10,0.8,Name/epithet requiring verification,proper_noun,ould be per- formed at the root of Agvattha. . 48. The worship of Agvattha should be conducted on Sa...,Part 6,Page 74,8.0,Sa
Satisvara,10,0.8,Name/epithet requiring verification,proper_noun,that will be realized by him by adoring Satis-vara. There is no doubt about it. After worshipping Sa...,Part 11,Page 395,8.0,Sa
Satadru,10,0.8,Name/epithet requiring verification,divine_epithet,"Sarasvati, Reva, Yamuna. Tapati (Tapti in north Maharashtra), Candrabhaga (Chinab), Vipasa (Bias), S...",Part 7,Page 277,8.0,Sa
Samhita,10,0.8,Name/epithet requiring verification,divine_epithet,rahman. Hence he possesses contradictory quahties. Since the days of the Rudridbyiya in Taittiriya S...,Part 9,Page 34,8.0,Sa
Sanitana,10,0.8,Name/epithet requiring verification,divine_epithet,", four-faced Lord Brahma was present in his assembly. Savitri and Sarasvati graced the sides. Sage S...",Part 8,Page 43,8.0,Sa
Sanatana,10,0.8,Name/epithet requiring verification,divine_epithet,"rship that very Lord. 29-30. Sana, Sanatsujita, Sanaka, Sanandana, Sanatkumira, Kapila, Arur:ai, San...",Part 7,Page 244,8.0,Sa
Samsara,10,0.8,Name/epithet requiring verification,divine_epithet,"nly one capable of protecting from the great fear arising from Kala, Maya, Yama (god of Death) and S...",Part 7,Page 357,8.0,Sa
Sadyojata,8,1.0,Name/epithet requiring verification,proper_noun,"ever ex- perienced violence. 1. The Paftca-Brabrnaos are the five •races• (aapecta) or Siva, viz. Sa...",Part 3,Page 164,8.0,Sa
Sankalpa,9,0.8,Name/epithet requiring verification,proper_noun,proclaim the time (tithi etc.) and place (of worship). 2 After taking the solemn vow (the formal San...,Part 7,Page 344,7.2,Sa
Sandhyas,9,0.8,Name/epithet requiring verification,proper_noun,u. He used to take the holy bath early in the morning. With a delighted mind he bowed down to the Sa...,Part 8,Page 99,7.2,Sa
Sakha,9,0.8,Name/epithet requiring verification,divine_epithet,en armour and other equipments. He held a Sakti. He had divine ear-rings. He became well-known as Sa...,Part 2,Page 256,7.2,Sa
Sadhakas,9,0.8,Name/epithet requiring verification,divine_epithet,y them. The great goddess Sjddhambika who is present here is the bestower of Siddhi on the leading S...,Part 2,Page 305,7.2,Sa
Sahasrak,9,0.8,Name/epithet requiring verification,divine_epithet,rownish'). 176. Siddha Yoginis worship a Linga made of $rrkNJ(l(Ja ('sandalwood') and the name is Sa...,Part 2,Page 123,7.2,Sa
Sahasrarjuna,9,0.8,Name/epithet requiring verification,proper_noun,"Sacchiidras 1035, 1038 Sacred ash 17 4 Sadasiva 811 Sadhyas I 080 Sahadeva 294 Sahasrakµ 434 Sahasra...",Part 18,Page 479,7.2,Sa
Sarmi,9,0.8,Name/epithet requiring verification,sacred_place,ndaPlutpa in the city of Vidarbha was Sulqti by name. At the instance of a Brlhmar)a named Candra Sa...,Part 6,Page 93,7.2,Sa
Sadhyamrta,9,0.8,Name/epithet requiring verification,divine_epithet,arivati. 91-96. Again he continued to sport with her in the divine abode like a Deva. That Tirtha Sa...,Part 8,Page 192,7.2,Sa
Sandipani,12,0.6,Name/epithet requiring verification,proper_noun,st interest? I wish that the preceptor arrives soon. I wish to stay here itself.' In the meantime Sa...,Part 12,Page 253,7.199999999999999,Sa
Sarpa,11,0.6,Name/epithet requiring verification,proper_noun,"Sarayii 394 Sarkara 1018 Sirkava 871 Sannitiha 249, 251, 636 Sarmitf.hi Tirtha 239, 251, 258 Sarpa 1...",Part 18,Page 480,6.6,Sa
Satis,8,0.8,Name/epithet requiring verification,divine_relation,"a young man, an excellent wife. Whatever whoever desires, that will be realized by him by adoring Sa...",Part 11,Page 395,6.4,Sa
Sariljiii,8,0.8,Name/epithet requiring verification,divine_epithet,n shadow with the same colour by means of her magical power. Then the shadow (Chiyi) bowed down to S...,Part 10,Page 171,6.4,Sa
Sarhjiii,8,0.8,Name/epithet requiring verification,divine_epithet,"55-51. Then, 0 king, the Devas including Brahma came there. Boons, more than ever contemplated by Sa...",Part 9,Page 100,6.4,Sa
Samana,8,0.8,Name/epithet requiring verification,divine_epithet,"ther) specific purpose? Narada said: Q9-103. 0 excellent king, I am coming from the presence of Sama...",Part 9,Page 18,6.4,Sa
Sakuni,8,0.8,Name/epithet requiring verification,proper_noun,"6 Sakresvara 83 Sakreya 443, 763 Sakr, 707 Sakti 290, 291, 292, 293, 700, 701, 705 Sakuna 161 Sakuni...",Part 18,Page 479,6.4,Sa
Sayugvi,8,0.8,Name/epithet requiring verification,divine_epithet,"IIl.i.26.92-109 165 92-95. ..0 holy lord Raikva. 0 Sayugvi, let what is offered by me be accepted. A...",Part 8,Page 176,6.4,Sa
Sailesvara,8,0.8,Name/epithet requiring verification,divine_epithet,ection of Devayani. He obtains the desired glory. 37. The deity Sailesvari who is stationed near Sai...,Part 11,Page 216,6.4,Sa
Saubhigyesvara,8,0.8,Name/epithet requiring verification,divine_epithet,"ma, Rohir;ii the beloved of Moon and Saci the beloved of Sakra. Thus, the sin-destroying power of Sa...",Part 13,Page 230,6.4,Sa
SAtmtla,8,0.8,Name/epithet requiring verification,proper_noun,"560 SAtmtla Puni~ Gauta,.; said: 56. What is that sacred rite as a result of which a man can avoid b...",Part 20,Page 199,6.4,Sa
Sandhyis,8,0.8,Name/epithet requiring verification,divine_epithet,ine Prajipatis. The pair of eyes was formed out of the brilliance of the Fire-god. 41-43. The two Sa...,Part 8,Page 58,6.4,Sa
Santana,8,0.8,Name/epithet requiring verification,divine_epithet,"it is the Sakti of the Lord of Devas. It has the form of the universe. 0 Parvati, it deludes the San...",Part 19,Page 124,6.4,Sa
Sankranti,8,0.8,Name/epithet requiring verification,proper_noun,with devotion. If a devotee takes his holy bath in the waters of Narmada and worships Ravi during Sa...,Part 15,Page 55,6.4,Sa
Sabha,10,0.6,Name/epithet requiring verification,sacred_place,"built round the city of Prigjyoti'8 his nooses. KnQa destroyed that network and killed Mura (Mbh, Sa...",Part 2,Page 521,6.0,Sa
Sannihati,7,0.8,Name/epithet requiring verification,divine_epithet,"427 Sankhamadhava Tircha 63, 104 Sailk.ukarna 249, 433 Sankukamesa 433 Sarikukamesvara 21, 420 Sanni...",Part 11,Page 479,5.6000000000000005,Sa
Sauti,7,0.8,Name/epithet requiring verification,divine_epithet,"ort physically, verbally. mentally with devotion to the Lord who is affectionate to his devotees. Sa...",Part 7,Page 359,5.6000000000000005,Sa
Savar,7,0.8,Name/epithet requiring verification,divine_epithet,"God, he should be propitiated with love and devotion, to the best of one's capacity, by all men. Sav...",Part 7,Page 238,5.6000000000000005,Sa
Saivas,7,0.8,Name/epithet requiring verification,divine_epithet,"ers of the Sun). GA,:tesas (followel'll of Vighne~vara), Saktas (followers of Sakti or God- dess), S...",Part 6,Page 72,5.6000000000000005,Sa
Sankukan,7,0.8,Name/epithet requiring verification,proper_noun,"e~vara Linga. 8D. As ~1. result _ot its worship. one is never isolated from a heap of j<""""Wt'ls. San...",Part 11,Page 429,5.6000000000000005,Sa
Satasrnga,7,0.8,Name/epithet requiring verification,divine_epithet,"which formed a moat round the Lord's residence, through the will of the Lord, he arrived at Mount Sa...",Part 7,Page 290,5.6000000000000005,Sa
Sarma,7,0.8,Name/epithet requiring verification,divine_epithet,"our boon, 0 eminent Brihma1_1a. I cannot be seen by anyone who has not performed penance. Vi~'-'"" Sa...",Part 7,Page 158,5.6000000000000005,Sa
Sarada,7,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,"ose excellent son is this':• How was this boy as beautiful as the moon conceived in your womb?"" "" Sa...",Part 9,Page 387,5.6000000000000005,Sa
Sayana,7,0.8,Name/epithet requiring verification,divine_epithet,well-known and is destructive of all sins. One who observes fast and worships there at the time of S...,Part 16,Page 187,5.6000000000000005,Sa
Sanda,7,0.8,Name/epithet requiring verification,divine_epithet,"s, shall become a man liberated while living. CHAPTER SIX The Froit of Offering Tu/asl Twigs and San...",Part 6,Page 230,5.6000000000000005,Sa
Sahasrinika,7,0.8,Name/epithet requiring verification,divine_epithet,"m the curse'. So said Lord Brahmi in Satyaloka."" 96b-103. On hearing these words of lndra .. King Sa...",Part 8,Page 49,5.6000000000000005,Sa
Samiidhi,9,0.6,Name/epithet requiring verification,proper_noun,tual preceptors who themselves have been Siddhas ('Masters of Yoga'). It consists of perfection of S...,Part 7,Page 354,5.3999999999999995,Sa
Savana,9,0.6,Name/epithet requiring verification,proper_noun,g their heads in appro- bation. 24-27. After getting some rites performed at the end of the third Sa...,Part 8,Page 222,5.3999999999999995,Sa
Salhbhu,9,0.6,Name/epithet requiring verification,proper_noun,"him whose form is the manifestation of Reality. Angada said: 28. Obeisance to that Rimanitha, to Sal...",Part 8,Page 336,5.3999999999999995,Sa
Satinika,9,0.6,Name/epithet requiring verification,divine_relation,"ed, their sons including Yaugandhariyai,a began to be engaged in different services to the son of Sa...",Part 8,Page 49,5.3999999999999995,Sa
Sanka,6,0.8,Name/epithet requiring verification,sacred_place,Visvesvara West of Sanka~ Devi Temple At Kedara Ghif East of Visvanitha at Dharma Kupa South of Sank...,Part 11,Page 242,4.800000000000001,Sa
Sankhesvara,6,0.8,Name/epithet requiring verification,divine_epithet,"cellent sage. Narada said: 49. 0 king, I shall tell you this age-old legend as to how the deity Sank...",Part 18,Page 126,4.800000000000001,Sa
Sankhoddhara,6,0.8,Name/epithet requiring verification,proper_noun,"ppreciation of that offer of the ball of • rice. • 0 Jahnavi, a man should take his holy bath in San...",Part 15,Page 176,4.800000000000001,Sa
Sanku,6,0.8,Name/epithet requiring verification,divine_epithet,"Lord, he had cursed her angrily but I was satisfied and granted the boon now. The movement of the Sa...",Part 18,Page 16,4.800000000000001,Sa
Sannyisa,6,0.8,Name/epithet requiring verification,divine_epithet,V.iii.151.1-7 He who conquers his anger and the sense-organs and de- voutly takes to Sannyisa (renun...,Part 15,Page 105,4.800000000000001,Sa
SarasvatT,6,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,"urlna • came conversant with the import or contents of the Purai:ia coJJection, by the favour of Sar...",Part 6,Page 43,4.800000000000001,Sa
Salutations,6,0.8,Name/epithet requiring verification,divine_epithet,"ded one; I salute that lord with matted hair. 65. Repeated obeisance to you, the cause of causes. Sa...",Part 1,Page 277,4.800000000000001,Sa
Sambhrama,6,0.8,Name/epithet requiring verification,divine_epithet,"n the status of the bestower of food? I wish to hear this. 0 Lord, do me this favour. 4. How did Sam...",Part 10,Page 340,4.800000000000001,Sa
Sakala,6,0.8,Name/epithet requiring verification,divine_epithet,"s virtue and piety (Dharma). Indeed he is the Lord of virtue, piety etc. 12-13a. He is indeed the Sa...",Part 18,Page 336,4.800000000000001,Sa
Sali,6,0.8,Name/epithet requiring verification,divine_epithet,S BooNs To K1NG SANKHA AND THEN VANISHES 60. After saying this to that sage. the Lord glanced at Sal...,Part 4,Page 229,4.800000000000001,Sa
Sariljiia,6,0.8,Name/epithet requiring verification,divine_epithet,"enance there. In the meantime, her Chaya, the divine lady, wished to abide by her own pro1nise to Sa...",Part 19,Page 84,4.800000000000001,Sa
Sarhhita,6,0.8,Name/epithet requiring verification,divine_epithet,19. Thereafter the devotee should worship the Bull-vehicled Lord with Aghora Mantra ( MaitrayaJ)I Sa...,Part 5,Page 178,4.800000000000001,Sa
Satyani,6,0.8,Name/epithet requiring verification,divine_epithet,"eople, in that spot devoid of (divine) tales and good men, in the place which he had resorted to, Sa...",Part 7,Page 79,4.800000000000001,Sa
Sarupya,6,0.8,Name/epithet requiring verification,proper_noun,"le here or hereafter. One who glorifies or worships the great Liilga Rime,vara, certainly obtains Sa...",Part 8,Page 291,4.800000000000001,Sa
Satyavin,8,0.6,Name/epithet requiring verification,proper_noun,aura 542 Satabhadri 22 Sati 494 Satrijit 587 Satyabhimcivara 4!12 Sityaki 584 Satyinrta 5!15 Satyavi...,Part 20,Page 413,4.8,Sa
Sarhbara,8,0.6,Name/epithet requiring verification,divine_relation,"e son of Maha-Vi~r,u Kr~Qa and Rukmil)i. Due to the curse of Brahma you will stay in the abode of Sa...",Part 7,Page 46,4.8,Sa
Saruvati,8,0.6,Name/epithet requiring verification,proper_noun,"Oayitinha. 17, 159. 160, 161. 166 Olyatri. 34 7 Olyatri and Sarasvati, 262. 263. 272 Olyatrt and Sar...",Part 8,Page 380,4.8,Sa
Saltish,7,0.6,Name/epithet requiring verification,sacred_place,"us, Lumi- naries, Seasons, Rivers in embodied forms such as Mahi and others, Oceans beginning with S...",Part 2,Page 263,4.2,Sa
Sadhya,7,0.6,Name/epithet requiring verification,proper_noun,"We have bowed down to you who are self-luminous, of great reful- gence, the very light incarnate. Sa...",Part 7,Page 284,4.2,Sa
Sabala,7,0.6,Name/epithet requiring verification,divine_relation,"ld, with the wet clothes on, offer lamp to the sons of Mrtyu: ''The two canine brothers Sylma and Sa...",Part 6,Page 107,4.2,Sa
Sakresvara,5,0.8,Name/epithet requiring verification,proper_noun,Hence all the devotee should assiduously take their holy bath in the auspicious Tirtha and worship S...,Part 16,Page 94,4.0,Sa
Sakalyesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"formerly by the name Bhairavesvara on the earth. After the advent of this Yuga, it has been named Sa...",Part 19,Page 290,4.0,Sa
Sailgilesvara,5,0.8,Name/epithet requiring verification,divine_epithet,penance in the vicinity of Sailgilesvara. 13-17. All these sages duly worshipped the deity named Sai...,Part 20,Page 312,4.0,Sa
Sarilyamini,5,0.8,Name/epithet requiring verification,divine_epithet,"d hammers in their hands, the formi- dable soldiers ofYama bound him and went about to take him to S...",Part 10,Page 137,4.0,Sa
Sarigamesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"us, 0 goddess, the sin-destroying power of Pisicesvara Deva is recounted to you. Listen to that of S...",Part 13,Page 257,4.0,Sa
Sarhvaura,5,0.8,Name/epithet requiring verification,divine_epithet,"by the noblc-soult•d Sarhvaura deity. Those who take bath and visit the excellent Lord of Dcvas, Sar...",Part 15,Page 139,4.0,Sa
Salcti,5,0.8,Name/epithet requiring verification,divine_epithet,"ver the excellent territory named Dravi~a at the foot of the Sahya mountain, she crossed the river S...",Part 3,Page 160,4.0,Sa
Sami,5,0.8,Name/epithet requiring verification,divine_epithet,I was able to escape with great difficulty. 84. On hearing it Pavaka (Fire-god) stationed within Sam...,Part 16,Page 369,4.0,Sa
Sangilesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"lemed One, how did Gangi, Yamuni, divine Sarasvati and many other Tirthas come to the vicinity of Sa...",Part 20,Page 305,4.0,Sa
Sarhbaditya,5,0.8,Name/epithet requiring verification,divine_epithet,l. Suta said: CHAPTER FIITYSIX Greatness of Samba.di tya 1·2. By seeing the Lord of Suras named Sarh...,Part 16,Page 247,4.0,Sa
Sarasa,5,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,akes abounding in different kinds of lotuses in full bloom added to its beauty. Warbling swans and S...,Part 19,Page 335,4.0,Sa
Sannihiti,5,0.8,Name/epithet requiring verification,divine_epithet,"inctly describe its origin. Listen. Due to the fear of Jarasandha, 0 goddess, Visr:iu (Knr:ia) 1. Sa...",Part 19,Page 309,4.0,Sa
Sapii,5,0.8,Name/epithet requiring verification,divine_epithet,"as 465 Saura 1203 Sivana 1203 Sivitra Mantra 541 Sintanu 239, 356, 359 Santika rites 451, 436 Sapii:...",Part 18,Page 480,4.0,Sa
Satyasena,5,0.8,Name/epithet requiring verification,divine_epithet,"me. 0 holy sage, my son is a king on the earth. He is the overlord of Anarta and is well known as Sa...",Part 17,Page 180,4.0,Sa
Sailadi,5,0.8,Name/epithet requiring verification,proper_noun,worship of Ksemaka for 36 Sagaratirtha 322 Sagaresvara 417 S.ihasra~ Lmga 197 Sahasrasya 228 Sailadi...,Part 11,Page 479,4.0,Sa
Sailgama,5,0.8,Name/epithet requiring verification,divine_epithet,hma in order to pay obeisance to the god. I. This chapter explains why the holy place Mahi-Sigara-Sa...,Part 2,Page 513,4.0,Sa
Sadacara,5,0.8,Name/epithet requiring verification,proper_noun,rised in them (YV 16-79). (3) Procedure of the worship of Siva (VV 81-1 I 9). (4) Code of Conduct-Sa...,Part 2,Page 367,4.0,Sa
Sacipati,5,0.8,Name/epithet requiring verification,divine_epithet,"), Manu, Yama, Devaraja (Lord of Devas), Surapati (master of Suras), Danavari (enemy of Danavas), Sa...",Part 12,Page 262,4.0,Sa
Sarvesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"u arc the penance itself; you arc the greatest abode, 0 Lord having Fire, Sun and Moon as eyes. 0 Sa...",Part 13,Page 294,4.0,Sa
Sata,5,0.8,Name/epithet requiring verification,proper_noun,"t the water from the clothes, he should apply Ti/aka (sacred sectarian mark on the forehead) etc. Sa...",Part 6,Page 76,4.0,Sa
Satanandesvara,5,0.8,Name/epithet requiring verification,proper_noun,"t to the earth. 91. Kama and others overwhelmed the worshippers of Gautamesvara, Ahalyesvara and Sat...",Part 18,Page 122,4.0,Sa
Satapatra,5,0.8,Name/epithet requiring verification,proper_noun,"will worship me with three hundred big lotus flowers of different varieties such as red, Ka/hara, Sa...",Part 2,Page 411,4.0,Sa
Sattvagu,5,0.8,Name/epithet requiring verification,divine_epithet,"Lord created Vi$J;tU from his left side. 11-12. He endowed Brahma with Rajogu,:,a and Vi$QU with Sat...",Part 3,Page 130,4.0,Sa
Samvatsara,5,0.8,Name/epithet requiring verification,divine_epithet,"d lady, I am Parjanya (cloud). 0 great goddess, you are Vr1fi (downpour of rain). 0 goddess, I am Sa...",Part 19,Page 32,4.0,Sa
Sandh,5,0.8,Name/epithet requiring verification,proper_noun,"ing morning ablution in sacred water or Tirthas particularly a householder should perform Pratal),Sa...",Part 10,Page 388,4.0,Sa
Sandhi,5,0.8,Name/epithet requiring verification,divine_epithet,s according to the divine reckoning becomes diminished and when it becomes extinct along with the Sa...,Part 19,Page 129,4.0,Sa
Sankrti,6,0.6,Name/epithet requiring verification,proper_noun,ent on the earth·) in the land of Anarta (Northern Gujarat). My name was Maitra. I belonged to the S...,Part 7,Page 36,3.5999999999999996,Sa
Sannyasa,6,0.6,Name/epithet requiring verification,proper_noun,"m his heart, householdership from his loins (genital organ?). forest-hermitship from his chest and S...",Part 7,Page 324,3.5999999999999996,Sa
Sapil,6,0.6,Name/epithet requiring verification,divine_relation,"e or poison, those for whom the sixteen Ekodditia Sriddha rites were not performed due to want of Sa...",Part 20,Page 193,3.5999999999999996,Sa
Sarabhas,6,0.6,"Related to: Reed bed, birthplace of Kārttikeya",proper_noun,"m.m.16.16-28 357 16. Some had the faces of Sarabhas (fabulous animals of this name) and some, the fa...",Part 9,Page 366,3.5999999999999996,Sa
Sarayil,6,0.6,"Related to: Reed bed, birthplace of Kārttikeya",sacred_place,"taking a single meal per day, all the sins I. VV 19-29 describe lhe grealness of the confluence of S...",Part 7,Page 183,3.5999999999999996,Sa
Sarilkalpa,6,0.6,Name/epithet requiring verification,proper_noun,lll.i.20.42-5 I 131 with the requisite Sarilkalpa rite in Jatatirtha sage Suka obtained purity of mi...,Part 8,Page 142,3.5999999999999996,Sa
Sarilvartaka,6,0.6,Name/epithet requiring verification,proper_noun,earth to the world of Sages (~~iloka). 36. Then terrific clouds for destroying tt.e worJd (called Sa...,Part 7,Page 329,3.5999999999999996,Sa
Sava,6,0.6,Name/epithet requiring verification,proper_noun,"372 Naam1aa. I, 123. 350, 356, 360 Nala. 12, 16. 52, 53. 239 Nalatinha, 277 names of Sava, V11nu, et...",Part 8,Page 383,3.5999999999999996,Sa
Sadi,4,0.8,Name/epithet requiring verification,divine_epithet,sun- Comm.). It is stationed in the cerebral aperture. It should be meditated upon along with Lord S...,Part 10,Page 468,3.2,Sa
Sadasya,4,0.8,Name/epithet requiring verification,divine_epithet,"hma accepted the Brahmatva (the post of the presiding priest). 75. Lord Hari, Narayai:ia was his Sad...",Part 19,Page 134,3.2,Sa
Saba,4,0.8,Name/epithet requiring verification,divine_epithet,"kaJ)a, the great sage named Loka, Jaigi- $avya, Lord Dadhivahana, Sage ~$abha, Dharma, Ugra, Atri, S...",Part 2,Page 360,3.2,Sa
Satarudrlya,4,0.8,Name/epithet requiring verification,divine_epithet,itiated. He is considered to be the bestower of all the three worlds. 198. If a person reads this Sa...,Part 2,Page 126,3.2,Sa
Satum,4,0.8,Name/epithet requiring verification,divine_epithet,"IV.i.17.1-11 CHAPTER SEVENTEEN TA, Worlds of Man, Jupitn' anti Satum Sivaiannan said: 161 1-S. 0 div...",Part 10,Page 165,3.2,Sa
Satrijit,4,0.8,Name/epithet requiring verification,divine_epithet,"to grant a boon, then do be always present in this holy hermitage.• 7. The Sun-god said to King Satr...",Part 20,Page 226,3.2,Sa
Satinanda,4,0.8,Name/epithet requiring verification,proper_noun,"Sarilbhu and worshipped it thrice a day and engaged himself in the penance. 53. 0 saintly king, Sati...",Part 18,Page 119,3.2,Sa
Saudasa,4,0.8,Name/epithet requiring verification,divine_epithet,hrf1Q.agarta I is also there itself. It is very large in size and it destroys all sins. I 0. King Sa...,Part 16,Page 235,3.2,Sa
Saurashtra,4,0.8,Name/epithet requiring verification,sacred_place,"eover, it may be due to the influence of Maga Brahmins that the Sun worship became very popular in S...",Part 2,Page 408,3.2,Sa
Savan,4,0.8,Name/epithet requiring verification,divine_epithet,of knowing this immediately. Sauti said: 28. Lord Guba who was thus accosted by the great sage (Sava...,Part 7,Page 239,3.2,Sa
Savarr,4,0.8,Name/epithet requiring verification,divine_epithet,"oved, he was per- fectly propitiated by Manu named SavanJi. 8. The name of that Lord in Treta was Sa...",Part 19,Page 289,3.2,Sa
Saviq,4,0.8,Name/epithet requiring verification,divine_epithet,"ve Adityas are: Dhat~i. Mitra, Aryama, Sakra, Varm:ia, Samba, Bhaga, V1vawan, Pu~an, the tenth one S...",Part 18,Page 455,3.2,Sa
Savya,4,0.8,Name/epithet requiring verification,proper_noun,"as be pleased."" Water is to be offered for the sake of Svasti (welfare) with the sacred thread in Sa...",Part 18,Page 207,3.2,Sa
Sataghni,4,0.8,Name/epithet requiring verification,divine_epithet,Dinava fainted and fell. Then he suddenly got up and took up the Sakti in his hand. He hurled the Sa...,Part 9,Page 126,3.2,Sa
Saptasigara,4,0.8,Name/epithet requiring verification,divine_epithet,"ikukamesvara 21, 420 Sannihati 191 Sintanava 260 Sintapanakrcchra 402 Saptagodavari Tinha 199 Saptas...",Part 11,Page 479,3.2,Sa
Sarhjfia,4,0.8,Name/epithet requiring verification,divine_epithet,51. After reflecting thus the shining god (Sun) hastened to the holy forest of Dharmarar:iya where S...,Part 9,Page 100,3.2,Sa
Sarikara,4,0.8,Name/epithet requiring verification,proper_noun,all hear the welfare of all Jiving beings; he sees the well- being of all with his own eyes. 106. Sa...,Part 11,Page 207,3.2,Sa
Sariljfii,4,0.8,Name/epithet requiring verification,divine_epithet,n by them to Sariljfii. They installed the Sun-god as the lord of the forest groove named Bakula. Sa...,Part 9,Page 100,3.2,Sa
Sarilskrta,4,0.8,Name/epithet requiring verification,proper_noun,ot have a tuft of hair on the head nor should he wear the sacred thread. He should not even utter Sa...,Part 19,Page 185,3.2,Sa
Sarnbhu,4,0.8,Name/epithet requiring verification,divine_epithet,by the noble-souled Kumara? It behoves you to describe everything. 2-3. Kumara indeed is another Sar...,Part 1,Page 262,3.2,Sa
Sarvajiia,4,0.8,Name/epithet requiring verification,divine_epithet,"f the GaQas, isana spoke to the Daughter of the Lord of Mountains. 133-134. Though the omniscient Sa...",Part 11,Page 174,3.2,Sa
Sarvatobhadra,4,0.8,Name/epithet requiring verification,divine_epithet,"Sands, Lord Madhava vaniahed beneath the 101 Saitkha-~tra 1, 88 Siradi 150, 149 SarvamanpJa t8 Sarva...",Part 5,Page 276,3.2,Sa
Samits,4,0.8,Name/epithet requiring verification,proper_noun,perform the rites in the sacred fire. For the·sake of general welfare he should perform Homas with S...,Part 5,Page 243,3.2,Sa
Samlcalpa,4,0.8,Name/epithet requiring verification,divine_epithet,a. He abandoned the terrible form of Vetila and attained divine state. The devotee should perform Sa...,Part 8,Page 76,3.2,Sa
Sanaiscaresvara,4,0.8,Name/epithet requiring verification,divine_epithet,"3. From that Sukresvara shrine, 0 Goddess, a pilgrim should go to the highly lustrous Linga named Sa...",Part 19,Page 258,3.2,Sa
Sankaraditya,4,0.8,Name/epithet requiring verification,divine_epithet,VII.1.252.1-3-25!.1 599 the excellent shrine of Sankaraditya situated to the east of Gangesvara. It ...,Part 20,Page 238,3.2,Sa
Sann,4,0.8,Name/epithet requiring verification,proper_noun,"supatas (and not in regard to others). 20. The usual talk about DfJ7.Ul,a (sacred staff) is among Sa...",Part 10,Page 225,3.2,Sa
Sannyasin,4,0.8,Name/epithet requiring verification,proper_noun,yellow garment he is armed with a staff. He has a tuft of hair and a sacred thread. He i:; a great S...,Part 18,Page 257,3.2,Sa
Sannyasins,4,0.8,Name/epithet requiring verification,proper_noun,"as (devotees of Siva, Pasupati), by Sannyasins known as Tridai:iqins, EkadaQ<;lins and such other Sa...",Part 19,Page 42,3.2,Sa
Sannyisins,4,0.8,Name/epithet requiring verification,divine_epithet,itra 156 Food suitable for ghosts 57 Forbearance 1013 Forty-nine children 80 Four categories of Sann...,Part 18,Page 468,3.2,Sa
Sadicira,4,0.8,Name/epithet requiring verification,proper_noun,"ing bath, 36 Sibari Mantra Vidyi, 192 Sabari, 158 sacred observances, 33 sacrificial rites, 33 Sadic...",Part 9,Page 417,3.2,Sa
Saha,4,0.8,Name/epithet requiring verification,divine_epithet,alone are the Lord. Welfare unto you. You are the king of the three worlds as well as my king. 0 Sah...,Part 2,Page 257,3.2,Sa
Sahasrajit,4,0.8,Name/epithet requiring verification,divine_epithet,"crifices 230 Sadicira 576 Sagara, sons of 246 sages 104 sages like VasifJha, meditating on !80 Sahas...",Part 10,Page 545,3.2,Sa
Sahasrirjuna,4,0.8,Name/epithet requiring verification,proper_noun,"Vidyi, 192 Sabari, 158 sacred observances, 33 sacrificial rites, 33 Sadicira, 32 SadHiva, 80 Sahasri...",Part 9,Page 417,3.2,Sa
Saindhava,4,0.8,Name/epithet requiring verification,divine_epithet,"Sagara, sons of 246 sages 104 sages like VasifJha, meditating on !80 Sahasrajit 79 Sahya 7, 11 Saind...",Part 10,Page 545,3.2,Sa
Sakadvipa,4,0.8,Name/epithet requiring verification,divine_epithet,"th devotion, he i~ liberated from all sins. 5-6. 0 great goddess, Ravi was fixed on the lathe in Sak...",Part 19,Page 95,3.2,Sa
